Date,Open,High,Low,Close,Adj Close,Volume
2023-10-31,21363.64,21363.64,20818.18,20909.09,20909.09,23069199.0
2023-11-01,20909.09,21772.73,20863.64,21772.73,21772.73,39115779.0
2023-11-02,22000.0,23272.73,21909.09,22954.54,22954.54,30328979.0
2023-11-03,23090.91,23181.82,22500.0,22818.18,22818.18,22548129.0
2023-11-06,23045.46,23545.46,22909.09,23409.09,23409.09,51777549.0
2023-11-07,23454.54,23818.18,23136.36,23454.54,23454.54,21869869.0
2023-11-08,23454.54,24500.0,23272.73,24500.0,24500.0,39070569.0
2023-11-09,24500.0,24909.09,24181.82,24272.73,24272.73,34497759.0
2023-11-10,24000.0,24636.36,23954.54,24090.91,24090.91,31985909.0
2023-11-13,24090.91,25090.91,24090.91,24727.27,24727.27,48452029.0
2023-11-14,24909.09,25000.0,24272.73,24545.46,24545.46,26586999.0
2023-11-15,25045.46,25272.73,24545.46,24545.46,24545.46,38272299.0
2023-11-16,24409.09,24727.27,24363.64,24727.27,24727.27,17964099.0
2023-11-17,24727.27,24909.09,23909.09,24090.91,24090.91,47705789.0
2023-11-20,23727.27,24454.54,23727.27,24227.27,24227.27,20074999.0
2023-11-21,24545.46,25000.0,24500.0,24590.91,24590.91,29449969.0
2023-11-22,24545.46,24727.27,24454.54,24727.27,24727.27,19740049.0
2023-11-23,24818.18,24863.64,23500.0,23500.0,23500.0,23984949.0
2023-11-24,23636.36,24000.0,23227.27,24000.0,24000.0,28851349.0
2023-11-27,24090.91,24318.18,23818.18,23909.09,23909.09,18397059.0
2023-11-28,24000.0,24272.73,23681.82,24272.73,24272.73,22591029.0
2023-11-29,24272.73,24636.36,24227.27,24545.46,24545.46,25413299.0
2023-11-30,24636.36,24727.27,24136.36,24136.36,24136.36,23519209.0
2023-12-01,24363.64,24636.36,24045.46,24454.54,24454.54,19231629.0
2023-12-04,24727.27,25227.27,24590.91,25000.0,25000.0,46619979.0
2023-12-05,25000.0,25045.46,24681.82,24772.73,24772.73,24921709.0
2023-12-06,24772.73,25090.91,24727.27,25090.91,25090.91,20512909.0
2023-12-07,25136.36,25363.64,24500.0,25090.91,25090.91,55303489.0
2023-12-08,25272.73,25681.82,25000.0,25181.82,25181.82,58062069.0
2023-12-11,25181.82,25272.73,24818.18,25000.0,25000.0,19789439.0
2023-12-12,25000.0,25636.36,25000.0,25409.09,25409.09,35454759.0
2023-12-13,25545.46,25636.36,24818.18,24863.64,24863.64,36913469.0
2023-12-14,25045.46,25045.46,24590.91,24590.91,24590.91,35564649.0
2023-12-15,24636.36,24727.27,24318.18,24363.64,24363.64,39794699.0
2023-12-18,24454.54,24545.46,24181.82,24181.82,24181.82,17003579.0
2023-12-19,24181.82,24727.27,24136.36,24727.27,24727.27,23483019.0
2023-12-20,24727.27,24863.64,24636.36,24727.27,24727.27,19786359.0
2023-12-21,24636.36,24818.18,24500.0,24727.27,24727.27,16722639.0
2023-12-22,24727.27,24863.64,24590.91,24590.91,24590.91,19278709.0
2023-12-25,24681.82,25090.91,24681.82,24954.54,24954.54,24415049.0
2023-12-26,24909.09,25363.64,24909.09,25272.73,25272.73,37227189.0
2023-12-27,25318.18,25454.54,25227.27,25227.27,25227.27,23074589.0
2023-12-28,25227.27,25636.36,25136.36,25409.09,25409.09,35756819.0
2023-12-29,25409.09,25545.46,25272.73,25409.09,25409.09,24942510.0
2024-01-02,25545.46,25590.91,24954.54,24954.54,24954.54,24405919.0
2024-01-03,24909.09,25272.73,24909.09,25272.73,25272.73,20431839.0
2024-01-04,25272.73,25545.46,25181.82,25227.27,25227.27,43551969.0
2024-01-05,25227.27,25363.64,25045.46,25272.73,25272.73,19126139.0
2024-01-08,25409.09,25681.82,25318.18,25318.18,25318.18,36205839.0
2024-01-09,25363.64,25409.09,25000.0,25181.82,25181.82,32824989.0
2024-01-10,25181.82,25227.27,24772.73,24863.64,24863.64,35966149.0
2024-01-11,24954.54,25136.36,24909.09,25000.0,25000.0,16873889.0
2024-01-12,24863.64,24954.54,24590.91,24681.82,24681.82,31725649.0
2024-01-15,24727.27,24954.54,24636.36,24636.36,24636.36,13882164.0
2024-01-16,24636.36,25272.73,24590.91,25272.73,25272.73,22843919.0
2024-01-17,25318.18,25409.09,25136.36,25136.36,25136.36,25955819.0
2024-01-18,25181.82,25318.18,25090.91,25136.36,25136.36,14337399.0
2024-01-19,25227.27,25363.64,25090.91,25272.73,25272.73,16507589.0
2024-01-22,25454.54,26045.46,25318.18,25727.27,25727.27,73448429.0
2024-01-23,25863.64,25909.09,25681.82,25772.73,25772.73,27850129.0
2024-01-24,25727.27,25909.09,25681.82,25681.82,25681.82,18060789.0
2024-01-25,25681.82,25818.18,25454.54,25681.82,25681.82,17299699.0
2024-01-26,25818.18,25909.09,25681.82,25772.73,25772.73,23804329.0
2024-01-29,25772.73,25818.18,25454.54,25454.54,25454.54,24044899.0
2024-01-30,25454.54,25545.46,25318.18,25454.54,25454.54,19383319.0
2024-01-31,25409.09,25545.46,25227.27,25227.27,25227.27,27826589.0
2024-02-01,25227.27,25545.46,25181.82,25318.18,25318.18,11699709.0
2024-02-02,25181.82,25545.46,25181.82,25363.64,25363.64,16601419.0
2024-02-05,25363.64,25727.27,25363.64,25454.54,25454.54,17898319.0
2024-02-06,25590.91,25681.82,25454.54,25500.0,25500.0,16847049.0
2024-02-07,25500.0,25727.27,25500.0,25590.91,25590.91,15189129.0
2024-02-15,25727.27,26272.73,25681.82,26090.91,26090.91,41238779.0
2024-02-16,26136.36,26181.82,26000.0,26000.0,26000.0,19324579.0
2024-02-19,26045.46,26727.27,25863.64,26545.46,26545.46,51906733.0
2024-02-20,26545.46,26681.82,26409.09,26545.46,26545.46,23913669.0
2024-02-21,26454.54,26500.0,26090.91,26181.82,26181.82,36121359.0
2024-02-22,26090.91,26181.82,25954.54,25954.54,25954.54,24869129.0
2024-02-23,25954.54,26227.27,25818.18,25818.18,25818.18,31392679.0
2024-02-26,25818.18,26181.82,25727.27,26181.82,26181.82,22414369.0
2024-02-27,26272.73,27681.82,26181.82,27590.91,27590.91,96317209.0
2024-02-28,27636.36,28136.36,27409.09,27818.18,27818.18,40699999.0
2024-02-29,27954.54,28318.18,27727.27,28181.82,28181.82,37483049.0
2024-03-01,28363.64,28363.64,27863.64,28045.46,28045.46,30182569.0
2024-03-04,28181.82,28545.46,27909.09,28000.0,28000.0,31865976.0
2024-03-05,28000.0,28454.54,27909.09,28318.18,28318.18,33240899.0
2024-03-06,28272.73,28318.18,27727.27,28000.0,28000.0,30865339.0
2024-03-07,27909.09,28500.0,27818.18,28181.82,28181.82,36735632.0
2024-03-08,28181.82,28227.27,27500.0,27545.46,27545.46,54490919.0
2024-03-11,27545.46,27818.18,27090.91,27181.82,27181.82,34045109.0
2024-03-12,27136.36,27636.36,27090.91,27454.54,27454.54,33759439.0
2024-03-13,27454.54,28045.46,27363.64,28000.0,28000.0,32776699.0
2024-03-14,28090.91,28090.91,27500.0,27590.91,27590.91,34532189.0
2024-03-15,27590.91,27909.09,27272.73,27363.64,27363.64,39406069.0
2024-03-18,27409.09,27454.54,26363.64,26909.09,26909.09,55227479.0
2024-03-19,26818.18,27818.18,26727.27,27090.91,27090.91,29827599.0
2024-03-20,27136.36,27363.64,27045.46,27272.73,27272.73,14713269.0
2024-03-21,27590.91,27772.73,27363.64,27500.0,27500.0,23064139.0
2024-03-22,27590.91,27909.09,27454.54,27772.73,27772.73,41471429.0
2024-03-25,27772.73,28136.36,27318.18,27454.54,27454.54,25168659.0
2024-03-26,27454.54,27772.73,27363.64,27772.73,27772.73,13393269.0
2024-03-27,28090.91,28272.73,27818.18,27818.18,27818.18,28438189.0
2024-03-28,28045.46,28045.46,27681.82,27772.73,27772.73,22160269.0
2024-03-29,27818.18,27818.18,27500.0,27500.0,27500.0,19538419.0
2024-04-01,27454.54,27590.91,27227.27,27363.64,27363.64,23561339.0
2024-04-02,27181.82,27636.36,27090.91,27636.36,27636.36,31313809.0
2024-04-03,27590.91,27681.82,27227.27,27227.27,27227.27,23803779.0
2024-04-04,27227.27,27318.18,26863.64,26909.09,26909.09,30505529.0
2024-04-05,26772.73,27045.46,26590.91,26772.73,26772.73,26508679.0
2024-04-08,26772.73,27090.91,26636.36,26909.09,26909.09,18467679.0
2024-04-09,26909.09,27181.82,26863.64,27181.82,27181.82,11261799.0
2024-04-10,27227.27,27363.64,26954.54,26954.54,26954.54,12247839.0
2024-04-11,26772.73,27409.09,26772.73,27181.82,27181.82,21423819.0
2024-04-12,27272.73,27363.64,27136.36,27227.27,27227.27,15407589.0
2024-04-15,27136.36,27227.27,25545.46,25909.09,25909.09,34240029.0
2024-04-16,25909.09,25954.54,25318.18,25772.73,25772.73,36972286.0
2024-04-17,25909.09,25954.54,25363.64,25454.54,25454.54,17891829.0
2024-04-19,25272.73,25772.73,25000.0,25272.73,25272.73,28959149.0
2024-04-22,25636.36,25636.36,25318.18,25454.54,25454.54,13651989.0
2024-04-23,25454.54,25500.0,24954.54,25090.91,25090.91,20402689.0
2024-04-24,25363.64,26318.18,25227.27,26181.82,26181.82,25775199.0
2024-04-25,26090.91,26090.91,25727.27,25954.54,25954.54,12566839.0
2024-04-26,25727.27,25954.54,25500.0,25818.18,25818.18,20800999.0
2024-05-02,25818.18,25818.18,25500.0,25772.73,25772.73,8209409.0
2024-05-03,25772.73,26454.54,25772.73,26045.46,26045.46,18430279.0
2024-05-06,26227.27,26681.82,26181.82,26636.36,26636.36,32559889.0
2024-05-07,26727.27,27454.54,26590.91,27409.09,27409.09,34539119.0
2024-05-08,27409.09,28181.82,27045.46,27909.09,27909.09,38247549.0
2024-05-09,28090.91,28090.91,27318.18,27681.82,27681.82,21386980.0
2024-05-10,27818.18,27863.64,27227.27,27681.82,27681.82,21078122.0
2024-05-13,27772.73,27863.64,27363.64,27454.54,27454.54,14488748.0
2024-05-14,27636.36,27909.09,27363.64,27454.54,27454.54,17901487.0
2024-05-15,27500.0,28500.0,27500.0,28363.64,28363.64,50198862.0
2024-05-16,28727.27,28954.54,28590.91,28727.27,28727.27,30476511.0
2024-05-17,28727.27,28727.27,28318.18,28727.27,28727.27,32055077.0
2024-05-20,28772.73,29227.27,28727.27,29090.91,29090.91,51476809.0
2024-05-21,29090.91,29090.91,28590.91,28954.54,28954.54,22972003.0
2024-05-22,28954.54,29045.46,28318.18,28454.54,28454.54,44559591.0
2024-05-23,28850.0,29500.0,28600.0,29500.0,29500.0,39455290.0
2024-05-24,29300.0,29500.0,28500.0,28900.0,28900.0,30353770.0
2024-05-27,28900.0,29300.0,28650.0,28900.0,28900.0,17344230.0
2024-05-28,29000.0,29200.0,28800.0,29150.0,29150.0,17736770.0
2024-05-29,29100.0,29250.0,28600.0,28600.0,28600.0,24119540.0
2024-05-30,28500.0,28550.0,28000.0,28250.0,28250.0,27449780.0
2024-05-31,28400.0,28800.0,28050.0,28600.0,28600.0,17796990.0
2024-06-03,28800.0,29100.0,28800.0,29000.0,29000.0,20654610.0
2024-06-04,29000.0,29800.0,29000.0,29300.0,29300.0,44847350.0
2024-06-05,29300.0,29500.0,29100.0,29250.0,29250.0,19195950.0
2024-06-06,29250.0,29650.0,28900.0,29300.0,29300.0,27536770.0
2024-06-07,29350.0,29400.0,29100.0,29300.0,29300.0,16383050.0
2024-06-10,29400.0,29450.0,29150.0,29300.0,29300.0,20655000.0
2024-06-11,29400.0,29650.0,29050.0,29100.0,29100.0,28979570.0
2024-06-12,29000.0,29600.0,29000.0,29600.0,29600.0,24900300.0
2024-06-13,29650.0,29700.0,29300.0,29500.0,29500.0,22548700.0
2024-06-14,29500.0,29950.0,29100.0,29100.0,29100.0,43190000.0
2024-06-17,29100.0,29950.0,29000.0,29450.0,29450.0,34436100.0
2024-06-18,29500.0,29700.0,29400.0,29400.0,29400.0,20193100.0
2024-06-19,29500.0,29550.0,29250.0,29350.0,29350.0,19834500.0
2024-06-20,29250.0,29400.0,28950.0,29350.0,29350.0,27913360.0
2024-06-21,29350.0,29350.0,29000.0,29050.0,29050.0,15503490.0
2024-06-24,29000.0,29100.0,28250.0,28700.0,28700.0,38366660.0
2024-06-25,28600.0,29050.0,28500.0,28700.0,28700.0,17801130.0
2024-06-26,28750.0,29200.0,28600.0,28900.0,28900.0,20279160.0
2024-06-27,29000.0,29050.0,28700.0,28850.0,28850.0,10080690.0
2024-06-28,28750.0,28900.0,28300.0,28300.0,28300.0,23362340.0
