Date,Open,High,Low,Close,Adj Close,Volume
2020-05-08,6656.34,6899.86,6656.34,6737.51,6570.53,35230590.0
2020-05-11,6859.27,6899.86,6696.92,6818.69,6649.69,36640560.0
2020-05-12,6818.69,6981.04,6737.51,6981.04,6808.02,29425389.0
2020-05-13,7062.21,7163.68,6899.86,7102.8,6926.76,27190610.0
2020-05-14,7021.62,7123.09,6940.45,7021.62,6847.6,18579763.0
2020-05-15,7062.21,7082.5,6879.57,6879.57,6709.06,19836558.0
2020-05-18,6879.57,6940.45,6818.69,6920.16,6748.64,11809193.0
2020-05-19,7062.21,7102.8,7001.33,7062.21,6887.18,24897316.0
2020-05-20,7001.33,7062.21,6960.74,7021.62,6847.6,10494920.0
2020-05-21,7041.92,7163.68,7001.33,7143.39,6966.34,21517721.0
2020-05-22,7102.8,7163.68,6981.04,7001.33,6827.81,19230608.0
2020-05-25,7001.33,7082.5,6981.04,7021.62,6847.6,11197057.0
2020-05-26,7062.21,7143.39,7041.92,7143.39,6966.34,24167504.0
2020-05-27,7224.56,7224.56,7021.62,7021.62,6847.6,28871229.0
2020-05-28,7041.92,7102.8,7001.33,7021.62,6847.6,8474444.0
2020-05-29,7021.62,7021.62,6960.74,6981.04,6808.02,11246652.0
2020-06-01,7001.33,7326.03,7001.33,7244.85,7065.29,43143558.0
2020-06-02,7305.74,7427.5,7265.15,7265.15,7085.09,34611035.0
2020-06-03,7305.74,7346.32,7265.15,7326.03,7144.46,13776676.0
2020-06-04,7366.62,7427.5,7305.74,7305.74,7124.67,23769696.0
2020-06-05,7285.44,7305.74,7224.56,7265.15,7085.09,17051779.0
2020-06-08,7366.62,7427.5,7326.03,7346.32,7164.25,20780276.0
2020-06-09,7366.62,7386.91,7326.03,7346.32,7164.25,16443169.0
2020-06-10,7326.03,7650.73,7285.44,7549.26,7362.16,25364920.0
2020-06-11,7589.85,7650.73,7102.8,7102.8,6926.76,24281112.0
2020-06-12,6940.45,7163.68,6940.45,7163.68,6986.13,26270203.0
2020-06-15,7183.97,7204.27,6859.27,6899.86,6728.85,22231809.0
2020-06-16,7001.33,7102.8,6960.74,7062.21,6887.18,15711684.0
2020-06-17,7062.21,7102.8,7001.33,7021.62,6847.6,7378463.0
2020-06-18,7041.92,7062.21,6981.04,7021.62,6847.6,9154308.0
2020-06-19,7062.21,7102.8,7021.62,7102.8,6926.76,7667075.0
2020-06-22,7123.09,7204.27,7082.5,7102.8,6926.76,6462291.0
2020-06-23,7102.8,7163.68,7082.5,7102.8,6926.76,21767919.0
2020-06-24,7143.39,7224.56,7102.8,7123.09,6946.55,14140337.0
2020-06-25,7062.21,7082.5,7021.62,7041.92,6867.39,6674796.0
2020-06-26,7082.5,7102.8,7001.33,7041.92,6867.39,4925905.0
2020-06-29,6981.04,7021.62,6798.39,6838.98,6669.48,14735742.0
2020-06-30,6899.86,6940.45,6717.22,6737.51,6570.53,8375765.0
2020-07-01,6757.81,6859.27,6737.51,6859.27,6689.27,30134229.0
2020-07-02,6859.27,6879.57,6798.39,6838.98,6669.48,6475300.0
2020-07-03,6859.27,6879.57,6818.69,6838.98,6669.48,3058751.0
2020-07-06,6859.27,6960.74,6838.98,6899.86,6728.85,8305350.0
2020-07-07,6960.74,6981.04,6899.86,6940.45,6768.43,14160427.0
2020-07-08,6920.16,6981.04,6920.16,6960.74,6788.22,4475371.0
2020-07-09,7001.33,7102.8,6981.04,7082.5,6906.97,9307950.0
2020-07-10,7062.21,7062.21,6981.04,7001.33,6827.81,5674128.0
2020-07-13,7001.33,7062.21,6960.74,6981.04,6808.02,6216081.0
2020-07-14,6960.74,6981.04,6899.86,6960.74,6788.22,9796363.0
2020-07-15,7021.62,7062.21,6981.04,7021.62,6847.6,7246205.0
2020-07-16,7102.8,7102.8,7021.62,7102.8,6926.76,9322982.0
2020-07-17,7102.8,7123.09,7062.21,7102.8,6926.76,11600289.0
2020-07-20,7102.8,7123.09,6981.04,6981.04,6808.02,7530185.0
2020-07-21,7021.62,7021.62,6960.74,7021.62,6847.6,10020094.0
2020-07-22,7062.21,7062.21,6960.74,6960.74,6788.22,6836299.0
2020-07-23,6960.74,6981.04,6879.57,6920.16,6748.64,10369264.0
2020-07-24,6899.86,6899.86,6656.34,6696.92,6530.94,20420409.0
2020-07-27,6453.4,6534.57,6230.17,6230.17,6075.76,27511328.0
2020-07-28,6453.4,6636.04,6291.05,6615.75,6451.78,17312006.0
2020-07-29,6453.4,6453.4,6230.17,6351.93,6194.5,12051856.0
2020-07-30,6412.81,6453.4,6372.23,6433.11,6273.67,7492241.0
2020-07-31,6372.23,6453.4,6291.05,6392.52,6234.08,6954860.0
2020-08-03,6372.23,6575.16,6372.23,6575.16,6412.2,10336274.0
2020-08-04,6615.75,6696.92,6575.16,6656.34,6491.36,6299978.0
2020-08-05,6656.34,6717.22,6575.16,6717.22,6550.74,8741986.0
2020-08-06,6696.92,6717.22,6636.04,6636.04,6471.57,7515279.0
2020-08-07,6636.04,6676.63,6615.75,6615.75,6451.78,5034656.0
2020-08-10,6696.92,6717.22,6636.04,6676.63,6511.15,9104217.0
2020-08-11,6717.22,6737.51,6656.34,6696.92,6530.94,10666599.0
2020-08-12,6696.92,6859.27,6696.92,6838.98,6669.48,16337077.0
2020-08-13,6879.57,6899.86,6818.69,6879.57,6709.06,6728384.0
2020-08-14,6859.27,6981.04,6838.98,6960.74,6788.22,14005588.0
2020-08-17,6960.74,6981.04,6838.98,6940.45,6768.43,9505178.0
2020-08-18,6940.45,6960.74,6859.27,6899.86,6728.85,6686993.0
2020-08-19,6899.86,6920.16,6859.27,6920.16,6748.64,9606493.0
2020-08-20,6920.16,6960.74,6879.57,6920.16,6748.64,10338983.0
2020-08-21,6920.16,7021.62,6899.86,7021.62,6847.6,20044432.0
2020-08-24,7062.21,7244.85,7062.21,7224.56,7045.5,20558753.0
2020-08-25,7265.15,7427.5,7244.85,7326.03,7144.46,30432475.0
2020-08-26,7305.74,7366.62,7265.15,7265.15,7085.09,14368954.0
2020-08-27,7265.15,7305.74,7204.27,7265.15,7085.09,8863849.0
2020-08-28,7305.74,7366.62,7265.15,7265.15,7085.09,14882904.0
2020-08-31,7305.74,7386.91,7265.15,7285.44,7104.88,9648647.0
2020-09-01,7326.03,7346.32,7265.15,7346.32,7164.25,19841940.0
2020-09-03,7386.91,7447.79,7346.32,7386.91,7203.83,12198182.0
2020-09-04,7244.85,7346.32,7244.85,7326.03,7144.46,13252378.0
2020-09-07,7366.62,7366.62,7183.97,7183.97,7005.92,18858815.0
2020-09-08,7224.56,7244.85,7123.09,7224.56,7045.5,8575584.0
2020-09-09,7143.39,7224.56,7143.39,7204.27,7025.71,9153275.0
2020-09-10,7265.15,7305.74,7224.56,7224.56,7045.5,7709674.0
2020-09-11,7224.56,7265.15,7163.68,7244.85,7065.29,10424257.0
2020-09-14,7305.74,7407.2,7285.44,7366.62,7184.04,11285953.0
2020-09-15,7366.62,7407.2,7326.03,7346.32,7164.25,13808066.0
2020-09-16,7326.03,7366.62,7305.74,7346.32,7164.25,6440364.0
2020-09-17,7326.03,7488.38,7326.03,7346.32,7164.25,18258215.0
2020-09-18,7386.91,7630.44,7366.62,7610.14,7421.53,29426649.0
2020-09-21,7711.61,7813.08,7650.73,7731.9,7540.27,28619772.0
2020-09-22,7731.9,7813.08,7711.61,7792.79,7599.65,24563784.0
2020-09-23,7833.37,7873.96,7752.2,7792.79,7599.65,24689121.0
2020-09-24,7853.67,7975.43,7792.79,7955.13,7757.97,36734973.0
2020-09-25,7995.72,8016.02,7853.67,7955.13,7757.97,16100796.0
2020-09-28,8016.02,8158.07,7975.43,8117.48,7916.3,23444055.0
2020-09-29,8117.48,8137.78,7975.43,7975.43,7777.76,21181705.0
2020-09-30,7975.43,8036.31,7934.84,8016.02,7817.34,14540709.0
2020-10-01,8076.9,8117.48,7995.72,8056.6,7856.92,19627628.0
2020-10-02,8076.9,8117.48,7975.43,8056.6,7856.92,32369677.0
2020-10-05,8168.22,8308.25,8168.22,8261.57,8056.81,29458059.0
2020-10-06,8378.26,8378.26,8261.57,8331.58,8125.09,21157139.0
2020-10-07,8284.91,8308.25,8214.89,8214.89,8011.29,19997818.0
